,id,title,vote_average,overview
1651,33909,Wall Street: Money Never Sleeps,5.8,global economy teeter brink disaster young wall street trader partner disgraced former wall street corporate raider gordon gekko two tiered mission alert financial community coming doom find responsible death young trader mentor
1652,209112,Batman v Superman: Dawn of Justice,5.7,fearing action god like super hero left unchecked gotham city formidable forceful vigilante take metropolis revered modern day savior world wrestle sort hero really need batman superman war one another new threat quickly arises putting mankind greater danger ever known
1653,68728,Oz: The Great and Powerful,5.7,oscar diggs small time circus illusionist con artist whisked kansa land oz inhabitant assume great wizard prophecy save oz clutch evil
1654,60304,Hansel & Gretel: Witch Hunters,5.7,getting taste blood child hansel gretel become ultimate vigilante hell bent retribution unbeknownst hansel gretel become hunted must face evil far greater witch past
1655,126889,Alien: Covenant,5.7,bound remote planet far side galaxy crew colony ship covenant discovers thought uncharted paradise actually dark dangerous world sole inhabitant synthetic david survivor doomed prometheus expedition
1656,217,Indiana Jones and the Kingdom of the Crystal Skull,5.7,set cold war soviet led sword wielding irina spalko search crystal skull supernatural power related mystical lost city gold captured escaping indy coerced head peru behest young man whose friend indy colleague professor oxley captured knowledge skull whereabouts
1657,62213,Dark Shadows,5.7,vampire barnabas collins inadvertently freed tomb emerges changed world return collinwood manor find grand estate family fallen ruin
1658,1995,Lara Croft: Tomb Raider,5.7,english aristocrat lara croft skilled hand hand combat middle battle secret society shapely archaeologist moonlight tomb raider recover lost antiquity meet match evil powell search powerful relic
1659,331,Jurassic Park III,5.7,need fund research dr alan grant accepts large sum money accompany paul amanda kirby aerial tour infamous isla sorna long hell break loose stranded wayfarer must fight survival host new even deadly dinosaur try make snack
1660,119283,Parker,5.7,thief unique code professional ethic double crossed crew left dead assuming new disguise forming unlikely alliance woman inside look hijack score crew latest heist
1661,291870,Dirty Grandpa,5.7,jason kelly one week away marrying bos uber controlling daughter putting fast track partnership law firm however straight laced jason tricked driving foul mouthed grandfather dick daytona spring break pending nuptials suddenly jeopardy riotous frat party bar fight epic night karaoke dick quest live life fullest bring jason along ride
1662,274854,The Last Witch Hunter,5.7,modern world hold many secret far astounding witch still live among u vicious supernatural creature intent unleashing black death upon world putting end human race army witch hunter battled unnatural enemy century including kaulder valiant warrior many year ago slayed powerful witch queen decimating follower process moment right death queen cursed kaulder immortality forever separating beloved wife daughter today kaulder last living hunter spent immortal life tracking rogue witch yearning long lost family
1663,270487,"Hail, Caesar!",5.7,tell comedic tale eddie mannix fixer worked hollywood studio story find work star mysteriously disappears middle filming
1664,76640,The Last Stand,5.7,ray owen sheriff quiet u border town sommerton junction leaving lapd following bungled operation following escape fbi notorious drug baron gang hostage heading toward sommerton junction police preparing make last stand intercept cross border owen reluctant become involved ultimately join law enforcement effort
1665,36648,Blade: Trinity,5.7,year blade fought vampire cover night falling crosshairs fbi forced daylight driven join force clan human vampire hunter never knew existed nightstalkers together abigail hannibal two deftly trained nightstalkers blade follows trail blood ancient creature also hunting original vampire dracula
1666,5559,Bee Movie,5.7,barry b benson bee graduated college disillusioned lone career choice making honey special trip outside hive barry life saved vanessa florist new york city relationship blossom discovers human actually eat honey subsequently decides sue u
1667,8698,The League of Extraordinary Gentlemen,5.7,prevent world war breaking famous character victorian literature band together battle cunning villain
1668,32856,Valentine's Day,5.7,dozen angelenos navigate valentine day early morning midnight three couple awake together relationship sputter worth saving grade school boy want flower first true love two high school senior plan first time sex noon tv sport reporter get assignment find romance la star quarterback contemplates future two stranger meet plane grandparent together year face crisis hate valentine day dinner beckons lonely lied cupid finish work midnight
1669,49730,Red Riding Hood,5.7,valerie love brooding outsider peter parent arranged marry another man wealthy unwilling lose valerie peter plan run away together learn valerie older sister killed werewolf prowl dark forest surrounding village hungry revenge people call famed werewolf hunter father solomon help kill wolf solomon arrival brings unintended consequence warns wolf take human form day could one
